Account length,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Churn
104,0,148.2,108,25.19,161.8,113,13.75,259.3,103,FALSE
71,39,183.2,103,31.14,209.4,111,17.8,172.4,109,FALSE
149,0,119.2,88,20.26,168.3,110,14.31,204.7,119,TRUE
154,35,224,102,38.08,192,99,16.32,163.1,100,FALSE
138,21,19.5,149,3.32,140.9,109,11.98,179.7,111,FALSE
117,0,184.8,83,31.42,248.6,101,21.13,133.1,113,FALSE
130,0,176.3,140,29.97,201,104,17.09,161.9,123,FALSE
73,0,241.7,115,41.09,168.5,133,14.32,169.8,122,FALSE
100,38,224.7,121,38.2,294,131,24.99,290,61,FALSE
149,0,207.3,115,35.24,198.4,82,16.86,114.1,83,FALSE
29,0,196.8,81,33.46,168,110,14.28,132.6,98,FALSE
131,0,110.9,74,18.85,115.6,90,9.83,190.5,114,FALSE
153,0,122.5,145,20.83,273.3,103,23.23,197.8,71,FALSE
84,0,226.9,144,38.57,201.6,122,17.14,130.2,121,FALSE
133,0,187,65,31.79,141.4,128,12.02,238.2,108,FALSE
112,0,170.5,113,28.99,193.2,129,16.42,188,91,FALSE
87,0,204.8,101,34.82,161,80,13.69,285.7,89,FALSE
72,0,165.9,114,28.2,235.9,97,20.05,210.1,120,FALSE
66,0,154,133,26.18,198.9,121,16.91,151.9,100,TRUE
65,29,158.1,104,26.88,322.2,81,27.39,210,96,FALSE
74,0,225.2,93,38.28,215.1,120,18.28,241.8,95,FALSE
116,0,159.4,79,27.1,179.5,88,15.26,167.8,71,TRUE
68,0,172.7,95,29.36,139.1,90,11.82,174.3,99,FALSE
68,0,222.8,99,37.88,175.8,85,14.94,202,111,FALSE
54,0,214.1,77,36.4,240.5,94,20.44,188.9,75,FALSE
99,0,54.8,92,9.32,173,103,14.71,195.1,125,FALSE
107,0,134,104,22.78,174.5,94,14.83,311.1,79,FALSE
124,0,184.8,74,31.42,175.1,84,14.88,158.2,95,FALSE
95,36,283.1,112,48.13,286.2,86,24.33,261.7,129,FALSE
173,0,291.8,143,49.61,214.3,134,18.22,151.2,119,TRUE
110,0,222.7,94,37.86,105.8,98,8.99,214.8,78,FALSE
102,0,174.5,79,29.67,236.8,136,20.13,270.4,110,FALSE
130,0,68.4,86,11.63,193.3,110,16.43,171.5,139,FALSE
91,31,273,78,46.41,215.5,98,18.32,104.7,114,FALSE
64,0,225.3,134,38.3,108.2,87,9.2,139.6,132,TRUE
176,23,283.2,130,48.14,162.6,74,13.82,177.7,104,FALSE
93,0,131.4,78,22.34,219.7,106,18.67,155.7,103,TRUE
84,12,89.7,87,15.25,138.6,73,11.78,165.8,114,FALSE
138,0,127.1,102,21.61,247.7,106,21.05,207.7,75,FALSE
101,28,105.9,132,18,231.7,107,19.69,281.3,120,FALSE
136,0,142.3,79,24.19,158,113,13.43,177.5,75,FALSE
111,0,191.3,80,32.52,138.5,94,11.77,246,107,FALSE
132,36,201.9,93,34.32,156.3,75,13.29,131.3,92,FALSE
128,0,247.3,91,42.04,182.7,60,15.53,143.2,112,FALSE
92,38,242.2,96,41.17,159.7,144,13.57,210,108,FALSE
197,0,127.3,80,21.64,222.3,115,18.9,173.9,95,TRUE
191,0,162,104,27.54,241.2,120,20.5,210.4,83,FALSE
99,33,179.1,93,30.45,238.3,102,20.26,165.7,96,FALSE
106,31,197.4,125,33.56,123.4,110,10.49,115.6,101,FALSE
88,0,148.2,82,25.19,308.7,67,26.24,235.4,79,FALSE
78,0,193.1,85,32.83,172.1,105,14.63,129.6,119,FALSE
98,0,171.7,99,29.19,174.8,87,14.86,189.6,130,FALSE
17,35,198.5,123,33.75,270.6,74,23,209.9,130,FALSE
56,24,121.7,87,20.69,184,76,15.64,266.6,98,FALSE
84,0,130.2,105,22.13,278,60,23.63,305.4,74,FALSE
95,0,203.4,96,34.58,168.6,61,14.33,173,105,FALSE
16,0,174.7,83,29.7,280.8,122,23.87,171.7,80,FALSE
76,0,241,120,40.97,231.8,96,19.7,220.2,67,TRUE
93,0,141.7,95,24.09,221,100,18.79,227.1,71,FALSE
83,0,134.8,96,22.92,167.2,78,14.21,161.5,123,FALSE
123,0,163.1,119,27.73,249.4,51,21.2,168.2,77,FALSE
64,0,145.5,116,24.74,228.4,110,19.41,273.4,91,FALSE
82,0,329.8,73,56.07,208.3,120,17.71,267.1,102,TRUE
107,0,194.5,97,33.07,186.3,131,15.84,178.3,106,FALSE
110,0,131.9,93,22.42,272.7,106,23.18,192.8,105,FALSE
96,29,150,91,25.5,159.4,75,13.55,228.1,55,FALSE
47,30,196.6,93,33.42,241.4,140,20.52,226,118,FALSE
115,0,99.7,107,16.95,145.1,96,12.33,149.4,99,FALSE
69,0,143.6,88,24.41,141.8,86,12.05,194,83,FALSE
163,40,231.9,56,39.42,211.8,91,18,268.5,74,FALSE
90,0,37.8,80,6.43,155.3,105,13.2,175,111,FALSE
98,0,72.8,107,12.38,186.4,103,15.84,175.3,110,FALSE
90,39,94.8,89,16.12,219.1,91,18.62,197.4,65,FALSE
174,15,221.8,143,37.71,210.6,115,17.9,221.8,109,FALSE
95,0,269,120,45.73,233.7,120,19.86,179.3,61,TRUE
79,0,268.3,114,45.61,185.5,111,15.77,264.6,88,TRUE
123,27,198.7,127,33.78,249,105,21.17,173.2,124,FALSE
99,0,115.5,75,19.64,218.1,111,18.54,254.9,98,TRUE
114,0,202.1,100,34.36,195.7,102,16.63,291.8,120,FALSE
141,0,215.6,113,36.65,200.6,81,17.05,153.8,107,FALSE
132,0,169.9,107,28.88,209.4,121,17.8,206.1,79,FALSE
133,0,201.7,85,34.29,169.4,116,14.4,286.3,80,FALSE
133,0,221.1,133,37.59,160.2,140,13.62,161.8,84,FALSE
93,32,218.7,117,37.18,115,61,9.78,192.7,85,FALSE
34,0,293.7,89,49.93,272.5,71,23.16,178.2,76,TRUE
140,0,120.3,108,20.45,240.4,84,20.43,216.4,74,TRUE
96,26,175.8,96,29.89,206.6,84,17.56,178,105,FALSE
144,0,278.5,95,47.35,240.7,90,20.46,120,90,TRUE
24,29,236.3,105,40.17,190.8,114,16.22,129,105,FALSE
54,0,273.8,113,46.55,119.6,156,10.17,267.6,117,FALSE
50,0,131.1,129,22.29,160.5,94,13.64,206.9,88,TRUE
92,23,167.4,83,28.46,258.6,129,21.98,116.4,110,FALSE
96,0,197.7,68,33.61,250.5,53,21.29,181.2,67,FALSE
146,0,169.5,93,28.82,230.9,71,19.63,269.8,115,FALSE
138,17,225.2,116,38.28,173.4,88,14.74,145.8,99,FALSE
102,0,174.5,73,29.67,213.7,114,18.16,164.7,116,FALSE
76,0,129.7,84,22.05,177.5,80,15.09,228.9,87,TRUE
99,0,200,66,34,107.9,104,9.17,233.7,82,FALSE
83,36,95.9,87,16.3,261.6,105,22.24,228.6,109,FALSE
36,25,152.8,110,25.98,242.8,67,20.64,147.4,74,FALSE
70,0,129.9,102,22.08,208.7,133,17.74,231.4,93,FALSE
109,0,268.4,85,45.63,150.6,131,12.8,297.9,84,TRUE
100,0,188.5,152,32.05,148.3,115,12.61,179.8,88,FALSE
104,0,170.6,97,29,162.1,111,13.78,210.7,131,FALSE
106,0,191.4,124,32.54,200.7,116,17.06,230.1,76,FALSE
84,0,75.3,96,12.8,179.9,113,15.29,193.8,134,FALSE
80,0,149.8,123,25.47,276.3,75,23.49,241.4,75,FALSE
100,0,115.9,87,19.7,111.3,56,9.46,170.2,77,FALSE
99,0,128.8,86,21.9,203.9,105,17.33,282.6,131,FALSE
50,0,131.7,108,22.39,216.5,103,18.4,196.1,126,FALSE
105,0,101.4,48,17.24,159.1,119,13.52,259.2,53,FALSE
113,23,149,104,25.33,235.8,67,20.04,201.8,76,FALSE
111,36,96.8,123,16.46,170.6,105,14.5,166,85,FALSE
161,0,107.5,121,18.28,256.4,46,21.79,247.2,131,FALSE
70,0,232.8,95,39.58,303.4,111,25.79,255.6,104,TRUE
97,43,121.1,105,20.59,260.2,115,22.12,222.4,100,FALSE
130,0,124.3,70,21.13,270.7,99,23.01,239.5,83,FALSE
92,0,157.7,101,26.81,298.6,100,25.38,216.9,99,FALSE
119,0,124.3,68,21.13,207.1,88,17.6,157.4,93,FALSE
115,0,286.4,125,48.69,205.7,74,17.48,191.4,141,TRUE
134,0,141.7,95,24.09,205.6,101,17.48,218.5,60,FALSE
127,25,173,91,29.41,245.8,64,20.89,300,99,FALSE
80,0,268.7,120,45.68,301,147,25.59,167,140,TRUE
153,31,218.5,130,37.15,134.2,103,11.41,118.9,105,FALSE
85,0,255.3,114,43.4,194.6,83,16.54,276.6,78,FALSE
79,0,41.9,124,7.12,211,95,17.94,237.9,55,FALSE
35,0,260.8,87,44.34,258.1,78,21.94,131.3,123,FALSE
120,26,239.4,94,40.7,259.4,88,22.05,238,132,FALSE
68,0,226.7,94,38.54,168.4,129,14.31,188.7,117,FALSE
60,0,179.3,147,30.48,208.9,89,17.76,248.2,98,TRUE
120,0,158,110,26.86,197,103,16.75,154.9,132,FALSE
71,23,175.7,82,29.87,258.9,136,22.01,268.4,154,FALSE
124,0,157.4,107,26.76,167.8,112,14.26,188.8,102,FALSE
23,0,113.1,74,19.23,168.8,95,14.35,262.9,126,TRUE
225,0,182.7,142,31.06,246.5,63,20.95,218,103,FALSE
181,0,161.3,83,27.42,124.4,83,10.57,262,98,TRUE
63,0,142.5,92,24.23,208.3,102,17.71,228.9,120,FALSE
54,0,190.5,108,32.39,259.7,108,22.07,141.5,111,TRUE
80,15,159.3,110,27.08,170.6,120,14.5,141.2,82,FALSE
118,39,153.8,106,26.15,123.3,111,10.48,117.8,103,FALSE
42,0,180.7,127,30.72,174.6,94,14.84,165.3,114,FALSE
134,0,202.7,105,34.46,224.9,90,19.12,253.9,108,FALSE
66,35,190.8,100,32.44,261.3,93,22.21,209.5,108,FALSE
66,0,205.1,102,34.87,232.7,109,19.78,259.9,95,FALSE
127,28,235.6,124,40.05,236.8,113,20.13,241.2,127,FALSE
146,0,189.3,77,32.18,155.9,128,13.25,186,83,FALSE
93,42,166.9,101,28.37,273.2,84,23.22,171,106,FALSE
77,0,245.2,87,41.68,254.1,83,21.6,239.4,91,TRUE
111,0,132.6,125,22.54,221.1,67,18.79,127.9,101,TRUE
125,0,182.3,64,30.99,139.8,121,11.88,171.6,96,FALSE
115,14,192.3,86,32.69,88.7,90,7.54,229.4,120,FALSE
115,0,122,110,20.74,220.2,100,18.72,179.7,124,TRUE
114,0,193,101,32.81,250,81,21.25,133.3,79,FALSE
106,0,158.6,112,26.96,220,114,18.7,252.9,106,FALSE
118,39,91.5,125,15.56,219.9,113,18.69,229,99,FALSE
59,0,153.6,92,26.11,205.5,88,17.47,114.5,89,FALSE
87,40,221.6,79,37.67,157.1,74,13.35,222.4,124,FALSE
21,0,244.7,81,41.6,168,117,14.28,281.5,87,FALSE
142,24,239.8,103,40.77,285.9,65,24.3,256.7,106,FALSE
62,0,172.4,132,29.31,230.5,100,19.59,228.2,109,FALSE
149,0,242.5,83,41.23,245.4,97,20.86,219.6,80,TRUE
54,39,117.6,82,19.99,159.2,60,13.53,236.4,113,FALSE
112,0,174.5,127,29.67,259.3,71,22.04,170.5,120,FALSE
68,0,157.3,83,26.74,220.9,85,18.78,218.9,129,FALSE
201,21,192,97,32.64,239.1,81,20.32,116.1,125,FALSE
88,0,218.2,76,37.09,169.3,60,14.39,141.1,99,FALSE
85,29,144.6,97,24.58,140,102,11.9,165.4,148,FALSE
51,0,153.6,108,26.11,232.9,85,19.8,214.2,92,TRUE
45,29,135.8,104,23.09,222.5,101,18.91,235.6,92,FALSE
116,0,160.7,69,27.32,146.8,106,12.48,287.8,144,FALSE
146,31,202.5,91,34.43,241.4,108,20.52,169.6,77,FALSE
63,34,152.2,119,25.87,227.1,91,19.3,195.7,103,FALSE
133,0,227.4,90,38.66,73.2,135,6.22,114.3,99,FALSE
125,0,191.6,115,32.57,205.6,108,17.48,210.2,123,FALSE
72,0,138.9,111,23.61,211.6,102,17.99,179.5,91,FALSE
130,0,127,102,21.59,206.9,107,17.59,231.7,99,FALSE
97,0,168.6,87,28.66,259.2,105,22.03,279.8,123,FALSE
54,0,286.6,73,48.72,223.2,108,18.97,203.7,107,TRUE
160,29,164.6,121,27.98,262.8,108,22.34,123.8,131,FALSE
79,0,144,90,24.48,135.8,91,11.54,212.4,129,FALSE
92,47,141.6,95,24.07,207.9,130,17.67,203.6,95,FALSE
59,0,204.3,65,34.73,247.3,123,21.02,214.7,94,FALSE
132,0,163.2,80,27.74,167.6,90,14.25,87.5,90,FALSE
21,0,225,110,38.25,244.2,111,20.76,221.2,93,FALSE
93,0,176.1,103,29.94,199.7,130,16.97,263.9,96,FALSE
147,36,254.2,78,43.21,228.1,105,19.39,98,125,FALSE
101,0,174.9,105,29.73,262,75,22.27,210,93,FALSE
125,0,187.3,118,31.84,160.7,111,13.66,263.8,112,TRUE
63,0,211.8,84,36.01,230.9,137,19.63,217.1,99,FALSE
107,0,241.9,102,41.12,126.9,117,10.79,185.6,92,FALSE
110,0,196.1,103,33.34,199.7,123,16.97,135.9,71,FALSE
83,0,231.3,100,39.32,210.4,84,17.88,217.4,106,FALSE
117,0,161.6,104,27.47,196.3,119,16.69,294.8,111,FALSE
124,0,194,103,32.98,241,116,20.49,227.5,153,FALSE
115,0,109.7,148,18.65,223.8,87,19.02,240.3,96,FALSE
156,0,277,119,47.09,238.3,106,20.26,94.4,96,FALSE
89,0,192.1,83,32.66,163.6,88,13.91,169.7,138,FALSE
72,0,198.4,147,33.73,216.9,121,18.44,112.8,125,FALSE
101,42,209.2,82,35.56,159.7,74,13.57,181.6,100,FALSE
53,0,184.8,98,31.42,216.4,125,18.39,141.1,116,FALSE
116,0,167.8,119,28.53,142,123,12.07,190.7,128,FALSE
78,0,139.2,140,23.66,191.4,113,16.27,286.5,125,FALSE
117,17,221.3,82,37.62,167.6,100,14.25,262.7,87,FALSE
56,0,121.6,84,20.67,165.3,115,14.05,243.9,95,FALSE
123,39,270.4,99,45.97,245.1,110,20.83,108.9,113,FALSE
127,0,139.6,94,23.73,240.9,112,20.48,127.1,88,FALSE
116,23,253,78,43.01,138.9,121,11.81,277.8,104,FALSE
138,26,183.9,83,31.26,240.7,93,20.46,185.7,125,FALSE
120,0,203.3,108,34.56,259.9,66,22.09,115.9,103,FALSE
102,0,200.6,106,34.1,152.5,127,12.96,199.4,128,FALSE
95,0,167.6,96,28.49,176,89,14.96,250.9,113,FALSE
102,0,156.5,67,26.61,204.3,103,17.37,141.9,72,FALSE
89,25,215.1,140,36.57,197.4,69,16.78,162.1,117,FALSE
50,0,301.7,82,51.29,167.1,118,14.2,72.2,89,FALSE
93,42,152.3,90,25.89,267.5,102,22.74,266.9,130,FALSE
68,0,195.4,116,33.22,212.1,101,18.03,138.4,134,FALSE
70,0,208.7,97,35.48,275.5,83,23.42,182.5,122,FALSE
138,29,190.1,87,32.32,223.2,123,18.97,256.2,130,FALSE
141,37,185.4,87,31.52,178.5,128,15.17,218.3,107,FALSE
112,17,183.2,95,31.14,252.8,125,21.49,156.7,95,FALSE
117,0,54.2,100,9.21,303.2,84,25.77,171.8,84,TRUE
1,26,208,115,35.36,185,113,15.73,177.7,144,FALSE
70,0,230.3,110,39.15,77.9,87,6.62,247.1,105,FALSE
87,22,240.8,102,40.94,75.9,106,6.45,224.6,115,FALSE
52,21,195.7,119,33.27,106.2,95,9.03,157.4,94,FALSE
97,0,276.1,82,46.94,201.1,106,17.09,231.3,73,TRUE
105,0,166.1,93,28.24,175.9,106,14.95,243.5,55,FALSE
77,28,135.9,117,23.1,244.5,102,20.78,207.5,74,TRUE
80,0,189.1,122,32.15,223.2,92,18.97,269,116,TRUE
120,43,177.9,117,30.24,175.1,70,14.88,161.3,117,FALSE
54,39,143.9,73,24.46,210.3,117,17.88,129.2,117,FALSE
148,0,148.2,138,25.19,159.6,123,13.57,197.4,62,FALSE
119,0,287.1,115,48.81,159.3,99,13.54,216.8,86,TRUE
162,26,179.7,144,30.55,218.1,129,18.54,212.3,105,TRUE
85,0,165.8,96,28.19,190,141,16.15,144,116,TRUE
101,25,144.1,144,24.5,167.6,105,14.25,240,107,FALSE
172,0,172.5,85,29.33,253.1,71,21.51,221.6,113,FALSE
80,0,199.8,138,33.97,167.1,91,14.2,271.8,94,FALSE
67,0,109.1,134,18.55,142.3,76,12.1,91.2,86,FALSE
86,0,171.8,106,29.21,301.7,44,25.64,139.4,108,FALSE
107,0,222.3,101,37.79,286,111,24.31,249.4,117,TRUE
133,0,245.8,102,41.79,264.7,90,22.5,111.7,103,FALSE
116,0,164.6,110,27.98,270.6,103,23,230.4,109,FALSE
63,0,211.7,107,35.99,271.7,77,23.09,203.3,108,FALSE
119,16,147.2,103,25.02,160.1,96,13.61,184,120,TRUE
133,0,254.7,103,43.3,252.2,80,21.44,178.1,103,TRUE
94,0,170.1,113,28.92,271.8,94,23.1,110.7,78,FALSE
69,0,195.1,91,33.17,261.5,57,22.23,203.8,90,FALSE
146,0,149.3,83,25.38,187.1,130,15.9,149.8,100,TRUE
119,0,81.9,75,13.92,253.8,114,21.57,213.1,125,TRUE
142,25,191.1,109,32.49,149.6,120,12.72,227.8,60,FALSE
123,0,206.9,115,35.17,224.4,86,19.07,197.4,60,FALSE
101,0,239,156,40.63,273,106,23.21,278.2,93,TRUE
43,0,179.3,97,30.48,252.7,126,21.48,227.5,114,FALSE
69,0,185.3,91,31.5,219.1,88,18.62,243.6,107,FALSE
15,0,141.4,80,24.04,123.9,76,10.53,323.5,88,FALSE
107,25,248.6,91,42.26,119.3,115,10.14,194.3,83,FALSE
67,0,152.5,131,25.93,252.4,107,21.45,185.4,104,FALSE
99,0,145.6,102,24.75,230.9,87,19.63,181.5,86,FALSE
46,0,164.2,116,27.91,196.2,153,16.68,236.1,119,FALSE
55,0,221,115,37.57,165.4,97,14.06,235.4,117,FALSE
39,0,295.4,126,50.22,232.1,117,19.73,204.4,123,TRUE
92,0,139.8,98,23.77,174.9,143,14.87,201.6,135,FALSE
56,0,162.3,99,27.59,149.1,78,12.67,255.5,115,TRUE
76,0,272.7,97,46.36,236.4,95,20.09,235.5,105,TRUE
132,33,200.3,75,34.05,226.6,67,19.26,198.8,91,FALSE
140,28,157.1,77,26.71,172.4,97,14.65,184.5,94,FALSE
51,12,135.8,60,23.09,200.6,134,17.05,192.4,98,FALSE
27,0,236.7,110,40.24,231.9,92,19.71,164.7,85,FALSE
224,0,111.4,133,18.94,175,66,14.88,217.2,106,FALSE
105,28,156.1,89,26.54,107.1,114,9.1,167.7,95,TRUE
117,0,191.1,93,32.49,282.8,56,24.04,84.8,118,FALSE
91,0,153,123,26.01,141.1,127,11.99,171.5,76,TRUE
135,0,218.8,123,37.2,242.8,64,20.64,85.8,80,FALSE
146,0,205.4,101,34.92,134.9,77,11.47,310.5,83,FALSE
147,0,225.2,111,38.28,184.9,98,15.72,143.2,146,TRUE
68,0,249.9,127,42.48,254.5,118,21.63,273.2,98,TRUE
68,0,131.6,89,22.37,137,109,11.65,256.3,107,FALSE
86,21,197.9,99,33.64,165.6,100,14.08,208,120,FALSE
131,0,166.5,129,28.31,210.2,107,17.87,257.2,93,FALSE
86,29,225.4,79,38.32,187.1,112,15.9,281.1,112,FALSE
159,0,275.8,103,46.89,189.5,108,16.11,223.9,93,TRUE
134,40,142.9,105,24.29,88.6,61,7.53,290,96,FALSE
113,0,207.2,113,35.22,256,80,21.76,211,87,FALSE
132,0,206.2,100,35.05,211.2,118,17.95,196.2,122,FALSE
85,0,210.3,66,35.75,195.8,76,16.64,221.6,82,FALSE
93,38,225.7,117,38.37,119.6,122,10.17,193.2,125,TRUE
174,33,167.8,91,28.53,205.3,91,17.45,130,132,TRUE
61,0,197.7,118,33.61,152.2,96,12.94,221,93,FALSE
91,39,169.8,105,28.87,65.2,116,5.54,144.4,92,FALSE
88,28,190.6,104,32.4,237.3,105,20.17,211.6,116,FALSE
88,45,80.3,140,13.65,153.3,101,13.03,309.2,123,FALSE
195,36,231.7,110,39.39,225.1,88,19.13,201.7,89,FALSE
182,0,69.1,114,11.75,230.3,109,19.58,256.7,96,FALSE
118,0,188.8,60,32.1,217.4,64,18.48,220.1,100,FALSE
103,0,150.6,125,25.6,169.1,126,14.37,221.2,104,TRUE
65,0,192,89,32.64,139.5,88,11.86,187.4,102,FALSE
61,25,163.7,78,27.83,113.2,112,9.62,134.1,118,FALSE
172,0,211.7,100,35.99,198.7,101,16.89,301.7,136,FALSE
72,0,175.5,103,29.84,132.3,120,11.25,242.9,96,FALSE
113,0,150.1,120,25.52,200.1,85,17.01,266.7,105,FALSE
177,0,189.5,99,32.22,176.3,117,14.99,225.9,112,FALSE
100,0,70.8,94,12.04,215.6,102,18.33,230.8,125,TRUE
67,0,215.5,102,36.64,190.7,95,16.21,214.5,106,FALSE
136,0,101.7,105,17.29,202.8,99,17.24,136.2,119,FALSE
71,0,258.4,132,43.93,126.8,119,10.78,182.4,87,FALSE
134,0,242.4,126,41.21,152.9,115,13,318.3,115,FALSE
124,0,131.8,82,22.41,284.3,119,24.17,305.5,101,FALSE
84,0,190.2,102,32.33,197.7,141,16.8,247.5,102,FALSE
39,0,154.1,104,26.2,204.2,112,17.36,196.2,92,FALSE
110,0,188,127,31.96,90.5,118,7.69,150.3,64,FALSE
102,0,103.1,70,17.53,275,129,23.38,141.1,92,FALSE
70,0,175.4,130,29.82,159.5,130,13.56,260.6,96,FALSE
142,0,145.4,93,24.72,209.1,98,17.77,214,96,FALSE
81,0,250.6,85,42.6,187.9,50,15.97,120.3,131,FALSE
17,0,161.5,123,27.46,214.2,81,18.21,315,106,FALSE
119,0,260.1,101,44.22,256.5,68,21.8,229.1,89,TRUE
105,0,281.3,124,47.82,301.5,96,25.63,202.8,109,TRUE
108,42,130.1,90,22.12,167,128,14.2,244.7,80,TRUE
90,0,102,118,17.34,113.3,134,9.63,188.6,105,FALSE
100,33,218.7,104,37.18,155,144,13.18,99,117,FALSE
155,30,128.5,86,21.85,188.4,91,16.01,254.4,85,FALSE
113,0,128.7,100,21.88,227.1,67,19.3,178.1,135,TRUE
123,0,172.2,92,29.27,162.6,76,13.82,250.3,101,FALSE
145,0,199.2,124,33.86,126,86,10.71,289.2,135,FALSE
42,0,184.5,98,31.37,200.5,93,17.04,279.2,91,FALSE
125,0,168.6,99,28.66,175.6,107,14.93,243.3,92,FALSE
131,30,174,118,29.58,205.3,81,17.45,218.2,90,FALSE
107,0,230.4,65,39.17,257.4,80,21.88,107.3,88,FALSE
48,0,198.2,73,33.69,202.8,115,17.24,146.4,73,FALSE
76,0,186.1,96,31.64,211.6,100,17.99,230.6,100,FALSE
128,0,148.5,105,25.25,243,106,20.66,255.2,114,FALSE
73,0,157.1,109,26.71,268.8,83,22.85,181.5,91,FALSE
52,0,155,110,26.35,133.4,104,11.34,176.1,84,TRUE
126,26,129.3,123,21.98,176.5,114,15,154.5,102,FALSE
124,0,188.5,77,32.05,182,123,15.47,218.2,127,FALSE
137,0,208.8,120,35.5,225.3,100,19.15,221.6,130,FALSE
71,0,238,82,40.46,278.5,94,23.67,193.1,134,TRUE
139,0,211.1,103,35.89,206.9,108,17.59,193.9,70,FALSE
107,30,198.9,87,33.81,207,90,17.6,159.8,76,FALSE
147,0,212.8,79,36.18,204.1,91,17.35,156.2,113,FALSE
116,0,137.4,126,23.36,120,94,10.2,130.3,64,FALSE
60,31,191.8,75,32.61,267.8,135,22.76,200.5,62,FALSE
38,0,149,92,25.33,49.2,78,4.18,163.3,93,FALSE
63,0,117.1,118,19.91,249.6,90,21.22,162.2,84,FALSE
94,0,108,79,18.36,241.9,152,20.56,252.1,92,FALSE
131,0,112.8,133,19.18,199.4,116,16.95,142.7,105,FALSE
158,0,175.9,105,29.9,188.3,88,16.01,188.3,98,FALSE
139,0,236.6,109,40.22,169.9,107,14.44,212.3,118,TRUE
77,0,169.4,102,28.8,184.9,144,15.72,234.3,89,FALSE
140,0,129.6,79,22.03,246.2,99,20.93,172.1,124,FALSE
72,0,177.1,97,30.11,184.7,105,15.7,174.1,94,FALSE
52,20,133.3,63,22.66,184.1,123,15.65,272.9,107,FALSE
103,0,167.8,121,28.53,212.9,123,18.1,208.2,73,FALSE
74,32,174.6,107,29.68,310.6,115,26.4,234.7,92,FALSE
124,0,150.3,101,25.55,255.9,112,21.75,136.7,62,FALSE
85,21,283.2,110,48.14,239.7,108,20.37,149.5,80,FALSE
113,20,157.8,83,26.83,161.5,56,13.73,271.5,100,TRUE
71,0,141.2,132,24,149.1,90,12.67,171.4,72,FALSE
177,27,230.2,106,39.13,196.1,78,16.67,215.4,108,FALSE
49,0,237.8,92,40.43,208.9,119,17.76,167.8,86,TRUE
106,0,204,84,34.68,168.5,61,14.32,164,102,TRUE
60,0,221.1,106,37.59,178.6,48,15.18,202.7,90,FALSE
43,0,177.2,93,30.12,142.6,60,12.12,314.1,144,FALSE
66,0,118,133,20.06,248.1,99,21.09,214.4,122,FALSE
125,0,163.8,73,27.85,255.6,85,21.73,192.9,95,FALSE
114,4,141.3,96,24.02,230.4,88,19.58,223.7,85,FALSE
112,0,272.5,119,46.33,226.1,94,19.22,159.1,94,TRUE
101,16,118.9,112,20.21,228.3,97,19.41,180.1,111,FALSE
70,0,7.9,100,1.34,136.4,83,11.59,156.6,89,FALSE
59,0,159.5,96,27.12,167.2,123,14.21,138.6,106,FALSE
59,0,150.2,70,25.53,185.7,98,15.78,212.5,128,FALSE
124,30,144.5,35,24.57,262.3,101,22.3,226.5,82,FALSE
99,0,140.7,88,23.92,210.9,98,17.93,229.9,125,FALSE
150,0,169.2,123,28.76,216.8,83,18.43,179.4,107,FALSE
81,0,220.8,77,37.54,148.5,87,12.62,183.9,100,FALSE
86,0,216.3,96,36.77,266.3,77,22.64,214,110,FALSE
84,0,169.5,96,28.82,157.6,94,13.4,98.2,70,FALSE
118,35,256.3,119,43.57,258.1,91,21.94,215.5,130,FALSE
89,0,179.7,128,30.55,299.8,92,25.48,185.3,120,FALSE
93,0,266,120,45.22,130.1,84,11.06,165.8,63,FALSE
85,0,96.7,97,16.44,193.8,95,16.47,171.7,88,FALSE
160,0,82.7,116,14.06,194.6,95,16.54,159,54,FALSE
28,0,168.2,87,28.59,161.7,92,13.74,192.4,112,FALSE
73,0,286.4,109,48.69,178.2,67,15.15,214.2,152,TRUE
156,0,174.3,95,29.63,186.6,128,15.86,258.2,105,FALSE
33,0,190.6,100,32.4,161.7,104,13.74,189.9,136,FALSE
77,0,175.5,86,29.84,205.1,78,17.43,245.2,100,FALSE
119,0,133.4,102,22.68,204.6,71,17.39,196.9,103,FALSE
91,27,204.6,96,34.78,136,93,11.56,210.5,82,FALSE
102,0,242.2,88,41.17,233.2,89,19.82,188.5,121,FALSE
86,33,253.1,112,43.03,210.1,94,17.86,95,98,FALSE
82,0,130,110,22.1,185.3,88,15.75,178.7,105,FALSE
89,0,105.9,151,18,189.6,142,16.12,170.9,67,FALSE
86,0,194.2,98,33.01,193.8,95,16.47,192,123,FALSE
134,0,183.8,111,31.25,123.5,92,10.5,160.7,105,FALSE
92,0,196.5,82,33.41,190,89,16.15,163.2,99,FALSE
87,0,184.5,81,31.37,172,103,14.62,183.4,96,FALSE
64,0,261.9,113,44.52,148.1,99,12.59,145.2,74,FALSE
80,0,202.4,118,34.41,260.2,67,22.12,177.4,112,FALSE
165,39,167.4,113,28.46,172.7,94,14.68,192.6,113,FALSE
153,22,167.7,104,28.51,246.8,91,20.98,203.9,117,FALSE
41,30,191.7,109,32.59,193,86,16.41,149.4,93,FALSE
108,0,240.2,78,40.83,230.3,109,19.58,217,83,FALSE
104,26,189.1,112,32.15,178.2,97,15.15,199.3,104,FALSE
