x,y,cld,dtr,frs,pre,tmn,tmp,elevation,X5_Ct_2010_Da,X5_Bf_2010_Da,lumpy
19.78507,41.389714,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
20.47591,41.698409,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.47591,41.698409,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.47591,41.698409,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.47591,41.698409,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.47591,41.698409,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.425,41.5169,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.425,41.5169,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.455143,41.816134,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.455143,41.816134,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.455143,41.816134,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.455143,41.816134,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.455143,41.816134,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
19.396799,41.914144,71.8,7,13.65,121.5,1.6,5.1,147,0,0,1
19.978714,40.936697,71.9,8.4,8.31,112.3,3.7,7.9,155,2595.57264,0,1
19.978714,40.936697,71.9,8.4,8.31,112.3,3.7,7.9,155,2595.57264,0,1
19.978714,40.936697,71.9,8.4,8.31,112.3,3.7,7.9,155,2595.57264,0,1
19.978714,40.936697,71.9,8.4,8.31,112.3,3.7,7.9,155,2595.57264,0,1
20.469019,42.180924,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
19.4333,42.2,71.8,7,13.65,121.5,1.6,5.1,147,0,0,1
19.4333,42.2,71.8,7,13.65,121.5,1.6,5.1,147,0,0,1
19.4333,42.2,71.8,7,13.65,121.5,1.6,5.1,147,0,0,1
19.4333,42.2,71.8,7,13.65,121.5,1.6,5.1,147,0,0,1
19.4333,42.2,71.8,7,13.65,121.5,1.6,5.1,147,0,0,1
19.4333,42.2,71.8,7,13.65,121.5,1.6,5.1,147,0,0,1
19.547937,42.302799,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
19.547937,42.302799,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
19.547937,42.302799,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
20.458511,41.916958,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.445879,40.949295,78,7.3,23.68,93.4,-2.6,1.1,191,462.5688405,0,1
20.445879,40.949295,78,7.3,23.68,93.4,-2.6,1.1,191,462.5688405,0,1
20.445879,40.949295,78,7.3,23.68,93.4,-2.6,1.1,191,462.5688405,0,1
20.730335,40.418043,71.1,7.3,25.15,89.5,-3.9,-0.2,192,452.0704967,0,1
20.394612,41.869161,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
19.894755,41.656342,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.894755,41.656342,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.894755,41.656342,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.894755,41.656342,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.525083,41.945408,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
20.389364,41.995731,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.253265,40.969276,78,7.3,23.68,93.4,-2.6,1.1,191,462.5688405,0,1
20.0089,41.6103,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.0089,41.6103,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
19.997244,41.595927,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
20.0089,41.6103,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.0089,41.6103,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.0089,41.6103,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.0089,41.6103,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.0089,41.6103,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.0089,41.6103,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.0089,41.6103,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.0089,41.6103,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.055006,41.621262,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.055006,41.621262,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.055006,41.621262,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.055006,41.621262,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.055006,41.621262,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.055006,41.621262,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.055006,41.621262,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.055006,41.621262,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.055006,41.621262,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.055006,41.621262,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.055006,41.621262,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.055006,41.621262,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.055006,41.621262,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.055006,41.621262,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.055006,41.621262,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
19.806655,41.438381,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.806655,41.438381,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
20.630438,41.033306,80.1,6.7,25.04,59.6,-3.8,-0.4,151,229.7530403,4.272336736,1
20.630438,41.033306,80.1,6.7,25.04,59.6,-3.8,-0.4,151,229.7530403,4.272336736,1
20.2219,41.4917,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.2219,41.4917,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.267379,40.785355,78,7.3,23.68,93.4,-2.6,1.1,191,462.5688405,0,1
20.278091,41.683358,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.278091,41.683358,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.278091,41.683358,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.278091,41.683358,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.278091,41.683358,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.097286,42.320066,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.035455,41.056754,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.035455,41.056754,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.035455,41.056754,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.035455,41.056754,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.035455,41.056754,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.035455,41.056754,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.035455,41.056754,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.035455,41.056754,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.035455,41.056754,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.035455,41.056754,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.035455,41.056754,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.035455,41.056754,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.035455,41.056754,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.070284,42.311189,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.070284,42.311189,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.070284,42.311189,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.070284,42.311189,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.070284,42.311189,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.070284,42.311189,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.070284,42.311189,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.070284,42.311189,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.070284,42.311189,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.070284,42.311189,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.070284,42.311189,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.070284,42.311189,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
19.985601,42.219648,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
19.661194,41.436491,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.661194,41.436491,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.661194,41.436491,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
20.159658,42.414187,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.159658,42.414187,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.159658,42.414187,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
19.999484,41.679562,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.999484,41.679562,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.999484,41.679562,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.862788,41.383256,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.862788,41.383256,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.862788,41.383256,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.862788,41.383256,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.862788,41.383256,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.377271,41.665616,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.35759,41.702025,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.35759,41.702025,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.35759,41.702025,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.364984,41.704708,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.364984,41.704708,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.364984,41.704708,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.364984,41.704708,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.364984,41.704708,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.364984,41.704708,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.364984,41.704708,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.364984,41.704708,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.364984,41.704708,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.364984,41.704708,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.364984,41.704708,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.312419,42.135139,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.312419,42.135139,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.312419,42.135139,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.312419,42.135139,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.312419,42.135139,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.312419,42.135139,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.312419,42.135139,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.312419,42.135139,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.312419,42.135139,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.312419,42.135139,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.312419,42.135139,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.503866,41.978124,81.2,6.3,27.14,57.7,-5.9,-2.7,144,0,0,1
20.006976,42.258798,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.045546,42.41943,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.045546,42.41943,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.045546,42.41943,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.010364,41.081944,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.010364,41.081944,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.423188,41.332938,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
19.716049,41.520006,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.493166,42.126216,71.8,7,13.65,121.5,1.6,5.1,147,0,0,1
19.56956,42.110426,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
19.56956,42.110426,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
19.644631,42.388598,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
19.644631,42.388598,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.409497,41.526126,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.357437,41.725774,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.357437,41.725774,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.357437,41.725774,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.357437,41.725774,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.267726,40.751691,78,7.3,23.68,93.4,-2.6,1.1,191,462.5688405,0,1
19.535341,42.075695,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
19.535341,42.075695,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
19.535341,42.075695,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
19.535341,42.075695,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
19.848503,41.046899,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
20.422691,40.943668,78,7.3,23.68,93.4,-2.6,1.1,191,462.5688405,0,1
20.422691,40.943668,78,7.3,23.68,93.4,-2.6,1.1,191,462.5688405,0,1
19.438275,40.635803,71.9,8.4,8.31,112.3,3.7,7.9,155,2595.57264,0,1
19.438275,40.635803,71.9,8.4,8.31,112.3,3.7,7.9,155,2595.57264,0,1
19.438275,40.635803,71.9,8.4,8.31,112.3,3.7,7.9,155,2595.57264,0,1
19.744197,40.858354,71.9,8.4,8.31,112.3,3.7,7.9,155,2595.57264,0,1
20.400568,41.978723,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.400568,41.978723,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.400568,41.978723,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
19.79665,41.055496,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
20.400568,41.978723,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.400568,41.978723,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.400568,41.978723,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.400568,41.978723,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.400568,41.978723,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.400568,41.978723,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.400568,41.978723,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
19.900101,41.222631,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.900101,41.222631,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.697583,41.365915,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.697583,41.365915,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.697583,41.365915,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.697583,41.365915,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
20.085364,41.523342,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.085364,41.523342,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.085364,41.523342,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
19.492356,42.013959,71.8,7,13.65,121.5,1.6,5.1,147,0,0,1
19.491224,42.006746,71.8,7,13.65,121.5,1.6,5.1,147,0,0,1
19.880319,40.961653,71.9,8.4,8.31,112.3,3.7,7.9,155,2595.57264,0,1
19.880319,40.961653,71.9,8.4,8.31,112.3,3.7,7.9,155,2595.57264,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.469332,41.679854,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
19.391358,41.963888,71.8,7,13.65,121.5,1.6,5.1,147,0,0,1
20.039362,41.487639,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.126184,41.493603,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.126184,41.493603,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.126184,41.493603,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.126184,41.493603,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.126184,41.493603,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.126184,41.493603,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.126184,41.493603,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.126184,41.493603,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.126184,41.493603,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.126184,41.493603,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.126184,41.493603,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.451373,41.666703,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.451373,41.666703,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.451373,41.666703,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.100059,42.379039,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
19.529704,41.118788,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.925117,41.614329,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.925117,41.614329,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.925117,41.614329,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.7617,41.3778,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.7617,41.3778,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.7617,41.3778,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
20.060118,41.038619,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.060118,41.038619,79.1,7.1,24.03,80.6,-2.9,0.7,158,866.3662016,0,1
20.008333,41.570394,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.008333,41.570394,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.008333,41.570394,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.008333,41.570394,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.008333,41.570394,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.008333,41.570394,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.008333,41.570394,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
20.008333,41.570394,81,6.6,24.49,79.1,-3.3,0,131,1087.326487,0,1
19.988554,41.559053,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.988554,41.559053,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.986121,41.40851,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.986121,41.40851,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
19.959993,41.422945,71.1,8.3,12.33,103.8,2.1,6.2,170,1531.08631,0,1
20.50204,42.100976,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.50204,42.100976,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.490578,42.091857,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.490578,42.091857,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.490578,42.091857,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
20.490578,42.091857,82,6,26.09,71.6,-4.8,-1.8,151,1140.51243,0,1
19.532285,42.055954,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
19.532285,42.055954,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
19.532285,42.055954,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
19.532285,42.055954,78,5.9,26.58,78.4,-5.3,-2.3,152,808.1463792,0,1
19.544564,41.915077,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.544564,41.915077,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.544564,41.915077,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.544564,41.915077,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.544564,41.915077,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.544564,41.915077,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
19.544564,41.915077,73.6,7.7,14.72,117.4,1.2,5,150,950.6556718,0,1
